"","Factor1","Factor2","Factor3","Factor4","Factor5","filename","microregister","macroregister","mode"
"opinionsocc_2014_17174267_MAT.txt",-0.930363633045347,0.17135908252959,-0.536169000551714,-1.4968412533299,-1.03720119304813,"opinionsocc_2014_17174267_MAT.txt","opinion","opinion","written"
"opinionsocc_2014_17497359_MAT.txt",-1.43603322004233,0.250476944451592,1.20905023121772,-1.49577837348068,0.741838076889788,"opinionsocc_2014_17497359_MAT.txt","opinion","opinion","written"
"opinionsocc_2014_18056398_MAT.txt",-0.51761022434306,-0.363134160338708,-0.595156486596592,0.559403095170387,0.647812965603493,"opinionsocc_2014_18056398_MAT.txt","opinion","opinion","written"
"opinionsocc_2014_18209186_MAT.txt",-0.921634107020155,0.0196354542763546,-0.82820977067699,-0.0361319338276093,0.570626577082058,"opinionsocc_2014_18209186_MAT.txt","opinion","opinion","written"
"opinionsocc_2014_18535432_MAT.txt",-1.23657290205893,-0.314511061266393,-0.229863997339292,0.537339875833889,0.954485844169325,"opinionsocc_2014_18535432_MAT.txt","opinion","opinion","written"
"opinionsocc_2014_19286962_MAT.txt",-0.59382117223226,1.1590531418046,-0.70715975248779,-0.102669150814565,-0.224668654558078,"opinionsocc_2014_19286962_MAT.txt","opinion","opinion","written"
"opinionsocc_2014_19453027_MAT.txt",-1.60098297049027,-0.913379282074882,1.59723857621244,-0.94797535205584,-0.336586450297511,"opinionsocc_2014_19453027_MAT.txt","opinion","opinion","written"
"opinionsocc_2014_19472467_MAT.txt",-0.989620514445734,0.182276297544569,-0.0425580574915434,-0.893302467532568,-0.639334486808196,"opinionsocc_2014_19472467_MAT.txt","opinion","opinion","written"
"opinionsocc_2014_19533911_MAT.txt",-1.10138262378049,0.115429499021864,-1.21517149473487,-0.9847842714686,1.66328727428852,"opinionsocc_2014_19533911_MAT.txt","opinion","opinion","written"
"opinionsocc_2014_19653109_MAT.txt",-1.14910332358869,-0.574518092370775,0.722847356249333,0.46172033809226,-0.675162559459018,"opinionsocc_2014_19653109_MAT.txt","opinion","opinion","written"
"opinionsocc_2014_20274739_MAT.txt",-1.47405907228271,-0.938562310938498,0.951644433643576,0.743750132160528,0.042994891169687,"opinionsocc_2014_20274739_MAT.txt","opinion","opinion","written"
"opinionsocc_2014_20335529_MAT.txt",-1.03498510646882,-0.214215924733222,0.881690177641209,-0.0796209033669342,2.27854426462833,"opinionsocc_2014_20335529_MAT.txt","opinion","opinion","written"
"opinionsocc_2014_20584451_MAT.txt",-0.502618185165812,0.219093137276912,0.0133545295231063,-0.205745661758295,-1.12745141100511,"opinionsocc_2014_20584451_MAT.txt","opinion","opinion","written"
"opinionsocc_2014_20704953_MAT.txt",-0.763851325022911,-0.32663787742342,-0.664689952666871,0.211615077895772,0.98498557897721,"opinionsocc_2014_20704953_MAT.txt","opinion","opinion","written"
"opinionsocc_2014_21005170_MAT.txt",-0.666371996310911,0.064287614259672,-0.0791665202835332,0.339245553178213,-0.855760775533491,"opinionsocc_2014_21005170_MAT.txt","opinion","opinion","written"
"opinionsocc_2014_21487620_MAT.txt",-1.17130550068655,-0.724945839095245,0.761368645781722,-0.0386996276093599,-1.38626493487392,"opinionsocc_2014_21487620_MAT.txt","opinion","opinion","written"
"opinionsocc_2014_21834658_MAT.txt",-0.227282276278611,1.92148427956779,-1.57126585171692,-0.290002468089979,-0.574395708566032,"opinionsocc_2014_21834658_MAT.txt","opinion","opinion","written"
"opinionsocc_2014_22232143_MAT.txt",-1.18713579314844,-0.469989954507788,1.16569341216271,-0.687345928627767,1.79149533284706,"opinionsocc_2014_22232143_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_22423565_MAT.txt",-1.15385035842957,-1.0570955034986,2.46021406414519,0.785005089841242,-0.435862658349448,"opinionsocc_2015_22423565_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_22660102_MAT.txt",-0.49463471356184,2.13026341637654,-1.48171726784664,0.316767754588687,-0.582780530468879,"opinionsocc_2015_22660102_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_22964833_MAT.txt",-1.102921797844,-0.629025255579379,0.397656477561395,-0.272749378858531,0.173083334692606,"opinionsocc_2015_22964833_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_23044006_MAT.txt",-0.93123959250614,-0.466617247463313,-0.858301485443554,-0.813659871664896,1.1369147800138,"opinionsocc_2015_23044006_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_23440363_MAT.txt",-1.30702189493467,0.460234304988834,-0.00946456617867363,-0.483254854094095,-0.153136047149092,"opinionsocc_2015_23440363_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_24134911_MAT.txt",-0.921354443477335,1.57329584254342,-0.707368768809153,-1.36004707687035,0.0855453553943888,"opinionsocc_2015_24134911_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_24150908_MAT.txt",-0.85774051592735,-0.777752746013341,0.853636940354439,0.277209236943928,1.21740427776575,"opinionsocc_2015_24150908_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_24454132_MAT.txt",-0.896163984418185,0.408975025528879,0.0542940839678468,-0.708638751379617,2.43779351077756,"opinionsocc_2015_24454132_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_24729955_MAT.txt",-0.911248860717804,0.593151989006783,0.132312371370122,-0.225362657961162,0.646224084480773,"opinionsocc_2015_24729955_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_24939832_MAT.txt",-0.663149763537065,-1.42643139306519,1.80693681934977,-0.541617247896048,1.74231306287936,"opinionsocc_2015_24939832_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_25249936_MAT.txt",-1.81191675909519,-1.0001484716391,2.57987505215745,-1.57240550823826,-0.326432769409947,"opinionsocc_2015_25249936_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_25873126_MAT.txt",-1.20938475180911,-0.128610276058401,0.762530817084466,-0.653434775997333,0.224082255354588,"opinionsocc_2015_25873126_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_25991966_MAT.txt",-1.1153401708941,-0.43135048468025,-0.320421524930518,0.231224957345792,-0.71809388973309,"opinionsocc_2015_25991966_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_26135186_MAT.txt",-0.680731824990502,1.77571291379745,-0.416755895806247,-0.863410760063935,-0.0798584787107071,"opinionsocc_2015_26135186_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_26181565_MAT.txt",-1.56153567116185,-0.41769454183138,2.57573756337899,-0.110689917024061,0.903003982762658,"opinionsocc_2015_26181565_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_26710825_MAT.txt",-1.44885331890624,0.114304033675695,-0.535417892419567,-1.03790269730124,0.817555513786753,"opinionsocc_2015_26710825_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_26749675_MAT.txt",-1.2646202884744,-0.662511403341838,0.183185409176652,0.439429583315632,-0.428250142777689,"opinionsocc_2015_26749675_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_26812437_MAT.txt",-1.33965886539463,1.41001266004921,-0.843288322746561,-1.772051790193,-0.773224526410338,"opinionsocc_2015_26812437_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_26904315_MAT.txt",-1.22605036799459,1.06577289790205,-0.476949339478567,-0.674680220465551,0.437688569761149,"opinionsocc_2015_26904315_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_27049525_MAT.txt",-1.16928577895337,1.35663735549836,-0.299404875652099,-0.0248877311392231,-0.55911617031601,"opinionsocc_2015_27049525_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_27255554_MAT.txt",-0.850070172907633,0.322999263072769,-0.51930566044912,0.575819875674353,-0.989285875771002,"opinionsocc_2015_27255554_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_27517231_MAT.txt",-0.95571799585703,0.299505409173323,-0.538627399141526,-0.825950011069921,0.53332331427611,"opinionsocc_2015_27517231_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_27535617_MAT.txt",-0.922605227171597,-2.12758700002503,1.29187723185844,0.710501820509907,0.823592359211643,"opinionsocc_2015_27535617_MAT.txt","opinion","opinion","written"
"opinionsocc_2015_27743898_MAT.txt",-0.796237245829327,1.4309844912319,-0.776820280258921,-0.639901058910266,-0.86559386906542,"opinionsocc_2015_27743898_MAT.txt","opinion","opinion","written"
"opinionsocc_2016_29030490_MAT.txt",-0.914389858739976,0.581206730711675,-0.168981812966317,-0.704685310422864,-0.167098753055935,"opinionsocc_2016_29030490_MAT.txt","opinion","opinion","written"
"opinionsocc_2016_29069906_MAT.txt",-1.68563074931943,-0.403322207087933,2.70138100799324,-0.75953004791347,-0.251927557719936,"opinionsocc_2016_29069906_MAT.txt","opinion","opinion","written"
"opinionsocc_2016_29226322_MAT.txt",-0.484757605016928,-0.335923431884421,0.318341897695077,-0.113260286431094,-0.959764406735166,"opinionsocc_2016_29226322_MAT.txt","opinion","opinion","written"
"opinionsocc_2016_29282579_MAT.txt",-1.08591196166811,-0.0397801117709082,0.71280823902139,0.352457287879328,-0.356847099033841,"opinionsocc_2016_29282579_MAT.txt","opinion","opinion","written"
"opinionsocc_2016_29661863_MAT.txt",-0.743596243366654,-0.042613744339186,-1.00207163817543,-0.637364643846375,0.0218219743166023,"opinionsocc_2016_29661863_MAT.txt","opinion","opinion","written"
"opinionsocc_2016_30447388_MAT.txt",-1.19200829187226,-2.90381976407438,2.90155540096161,0.61646964333857,0.00642201145219036,"opinionsocc_2016_30447388_MAT.txt","opinion","opinion","written"
"opinionsocc_2016_30716360_MAT.txt",-1.36571313753727,-1.08956673282798,0.951792214375697,-0.352782804555215,-0.194455843436256,"opinionsocc_2016_30716360_MAT.txt","opinion","opinion","written"
"opinionsocc_2016_30726665_MAT.txt",-0.473596648882949,1.61100895450417,-0.55168641568504,-1.0511712841823,-0.681570939442628,"opinionsocc_2016_30726665_MAT.txt","opinion","opinion","written"
"opinionsocc_2016_31388410_MAT.txt",-1.30787242693657,-0.943673991532433,2.77456525034996,-0.551352475602664,0.793213294054348,"opinionsocc_2016_31388410_MAT.txt","opinion","opinion","written"
"opinionsocc_2016_31520824_MAT.txt",-0.806381911328263,0.205406403538555,-0.533904055062146,-0.348553142286428,0.130764173311798,"opinionsocc_2016_31520824_MAT.txt","opinion","opinion","written"
"opinionsocc_2016_31691976_MAT.txt",-0.83359607769081,0.322491234122187,2.66735476599408,1.42556237950916,0.00291989696044523,"opinionsocc_2016_31691976_MAT.txt","opinion","opinion","written"
"opinionsocc_2016_32022717_MAT.txt",-0.698088383255941,0.937352808402083,0.706529583532532,-0.18313555544999,-1.01908079777198,"opinionsocc_2016_32022717_MAT.txt","opinion","opinion","written"
"opinionsocc_2016_32249992_MAT.txt",-1.28940522261681,-0.00151128678111406,-0.0845483740285589,-0.096854228932796,-0.21533097639084,"opinionsocc_2016_32249992_MAT.txt","opinion","opinion","written"
"opinionsocc_2016_32293466_MAT.txt",-0.924832595721177,0.199887683749925,1.43356480002081,0.211818685126137,-0.644011607547219,"opinionsocc_2016_32293466_MAT.txt","opinion","opinion","written"
"opinionsocc_2016_32696265_MAT.txt",-0.578508172540552,1.53418028506176,-0.128251041754358,-0.858742468359034,0.972715153757358,"opinionsocc_2016_32696265_MAT.txt","opinion","opinion","written"
"opinionsocc_2016_32826565_MAT.txt",-0.612189584074925,0.95539088305389,-1.61076019727435,-0.46500479679645,-0.413170747286923,"opinionsocc_2016_32826565_MAT.txt","opinion","opinion","written"
"opinionsocc_2016_32836823_MAT.txt",-1.54578953621961,0.18720440894556,0.53536875524292,0.218518292030399,0.952914302870506,"opinionsocc_2016_32836823_MAT.txt","opinion","opinion","written"
"opinionsocc_2016_33053462_MAT.txt",-0.856017459888119,-0.659854315503673,0.371325942915427,-0.318502911716324,-0.586156473515743,"opinionsocc_2016_33053462_MAT.txt","opinion","opinion","written"
"parliamentS1B-051_MAT.txt",-0.230917804123383,2.04098115169152,0.113301852359445,0.973556562063527,-0.384415961840857,"parliamentS1B-051_MAT.txt","parliamentary debate","debate","spoken"
"parliamentS1B-052_MAT.txt",0.395688018544773,1.86013424945355,-0.698921967134441,1.62113007012473,-0.139505085176536,"parliamentS1B-052_MAT.txt","parliamentary debate","debate","spoken"
"parliamentS1B-053_MAT.txt",0.27014911081681,2.07849282142226,-1.23070152193995,0.602763351315959,-0.688023459843775,"parliamentS1B-053_MAT.txt","parliamentary debate","debate","spoken"
"parliamentS1B-054_MAT.txt",-0.271883533835363,0.195064697092776,-0.101077218374384,0.482463388736994,-0.566157707489925,"parliamentS1B-054_MAT.txt","parliamentary debate","debate","spoken"
"parliamentS1B-055_MAT.txt",0.15993071068127,1.54417791273283,-0.32924666486138,0.59150588069033,-0.835446618452098,"parliamentS1B-055_MAT.txt","parliamentary debate","debate","spoken"
"parliamentS1B-056_MAT.txt",-0.0572180300326427,1.25963619499757,-0.00993532521806176,0.601919941787732,-0.0651283427720868,"parliamentS1B-056_MAT.txt","parliamentary debate","debate","spoken"
"parliamentS1B-057_MAT.txt",-0.116660178852712,1.74675979489956,-0.556080557680209,0.19737700460307,-0.869215555758494,"parliamentS1B-057_MAT.txt","parliamentary debate","debate","spoken"
"parliamentS1B-058_MAT.txt",0.102276532198656,0.758479608940363,0.300110152630524,1.01342406925767,-0.770492397632402,"parliamentS1B-058_MAT.txt","parliamentary debate","debate","spoken"
"parliamentS1B-059_MAT.txt",-0.263430173804828,1.03906068489035,-0.468657899078369,1.29216967550879,-0.620448857283503,"parliamentS1B-059_MAT.txt","parliamentary debate","debate","spoken"
"parliamentS1B-060_MAT.txt",-0.46173492037423,0.4827399424204,-0.345349574042687,1.28401377670351,-0.335008140744838,"parliamentS1B-060_MAT.txt","parliamentary debate","debate","spoken"
"persuasiveW2E-001_MAT.txt",-1.12941919768536,0.258555974865341,1.61579319463913,-0.139806570822166,0.312089690701367,"persuasiveW2E-001_MAT.txt","persuasive","persuasive","written"
"persuasiveW2E-002_MAT.txt",-0.731918637640831,0.90247360480168,-0.649179902124282,-0.488596465706108,-0.615067343408423,"persuasiveW2E-002_MAT.txt","persuasive","persuasive","written"
"persuasiveW2E-003_MAT.txt",-0.821664186779857,0.886917302394659,-0.602899598236831,-0.901917707563582,-0.0640400031550314,"persuasiveW2E-003_MAT.txt","persuasive","persuasive","written"
"persuasiveW2E-004_MAT.txt",-0.527406986770479,0.360471270187193,-0.700640578426091,-0.506208737423993,-0.023378800828652,"persuasiveW2E-004_MAT.txt","persuasive","persuasive","written"
"persuasiveW2E-005_MAT.txt",-1.07021109113428,0.458426537781556,-0.561801527247726,-0.319133594849201,0.108028232843247,"persuasiveW2E-005_MAT.txt","persuasive","persuasive","written"
"persuasiveW2E-006_MAT.txt",-0.86891009652009,0.426566218726993,-0.103813746443149,-0.827787935244001,-0.745556558135253,"persuasiveW2E-006_MAT.txt","persuasive","persuasive","written"
"persuasiveW2E-007_MAT.txt",-0.434561368216746,-0.555762683643011,-0.02188280595146,0.119873586707034,2.01351819392876,"persuasiveW2E-007_MAT.txt","persuasive","persuasive","written"
"persuasiveW2E-008_MAT.txt",-0.502944751878272,1.81055669726776,-1.45122001712808,0.302154928351792,-0.393626512330211,"persuasiveW2E-008_MAT.txt","persuasive","persuasive","written"
"persuasiveW2E-009_MAT.txt",-0.795963092110558,0.419407275057166,1.3754512412385,1.03421172373009,-0.105536650745731,"persuasiveW2E-009_MAT.txt","persuasive","persuasive","written"
"persuasiveW2E-010_MAT.txt",-1.16984041349638,-0.617602788278045,0.801018301167407,-0.71957915030408,-0.399690910600203,"persuasiveW2E-010_MAT.txt","persuasive","persuasive","written"
"reportageW2C-001_MAT.txt",-0.40270551196819,0.150401711391202,-2.29696722095053,-0.201817871270684,1.14790479859568,"reportageW2C-001_MAT.txt","reportage","reportage","written"
"reportageW2C-002_MAT.txt",-0.815820420282691,-1.61782930072762,0.00143782852289045,0.617379947784995,1.3469424480092,"reportageW2C-002_MAT.txt","reportage","reportage","written"
"reportageW2C-003_MAT.txt",-0.0584465679428619,1.35118467088524,-1.36204160822157,0.46867178493652,-0.14874209511194,"reportageW2C-003_MAT.txt","reportage","reportage","written"
"reportageW2C-004_MAT.txt",-0.569593298079631,0.860131741166688,-1.01825102472005,0.260062745855825,0.416677124890303,"reportageW2C-004_MAT.txt","reportage","reportage","written"
"reportageW2C-005_MAT.txt",-0.606551462961378,0.696307481465739,-2.37064359487155,-0.3138836170913,0.370430409726124,"reportageW2C-005_MAT.txt","reportage","reportage","written"
"reportageW2C-006_MAT.txt",-0.493507005286969,1.01058857069214,-1.84485036489736,0.117135780833305,1.26631981510296,"reportageW2C-006_MAT.txt","reportage","reportage","written"
"reportageW2C-007_MAT.txt",-0.401748546595475,-0.253862428129647,-1.15143080358644,-0.485117248153822,0.810114730305741,"reportageW2C-007_MAT.txt","reportage","reportage","written"
"reportageW2C-008_MAT.txt",-0.200152289928094,0.533412571058668,-2.06722882661333,-0.0150169994297517,1.12146591496902,"reportageW2C-008_MAT.txt","reportage","reportage","written"
"reportageW2C-009_MAT.txt",-0.651169256105456,0.45913475423293,-0.648628604594304,-0.0278658386473897,0.81223596257128,"reportageW2C-009_MAT.txt","reportage","reportage","written"
"reportageW2C-010_MAT.txt",-0.283457927457498,0.446216268235463,-0.562302505757374,0.667019857199157,1.64134759759706,"reportageW2C-010_MAT.txt","reportage","reportage","written"
"reportageW2C-011_MAT.txt",-0.56750033760667,0.365545441430591,-0.911888129079667,0.0473864595597138,-0.160492969844662,"reportageW2C-011_MAT.txt","reportage","reportage","written"
"reportageW2C-012_MAT.txt",-0.696459217523634,-0.857496679027809,-0.788564134989972,0.205327224480022,0.1478172388464,"reportageW2C-012_MAT.txt","reportage","reportage","written"
"reportageW2C-013_MAT.txt",-0.449051341558733,0.652569235594447,-1.30678819288148,-0.134059501491942,1.57490990902304,"reportageW2C-013_MAT.txt","reportage","reportage","written"
"reportageW2C-014_MAT.txt",-0.720453709573357,1.0773760052407,-0.920454373721704,-0.00712592036604852,0.88289314721298,"reportageW2C-014_MAT.txt","reportage","reportage","written"
"reportageW2C-015_MAT.txt",-0.131436075396516,1.74542239927226,-1.31851845075665,0.644609293537568,2.05577072562769,"reportageW2C-015_MAT.txt","reportage","reportage","written"
"reportageW2C-016_MAT.txt",-0.782529813623246,0.921451020169779,-1.89627355606872,-0.411876994867787,0.943042898563399,"reportageW2C-016_MAT.txt","reportage","reportage","written"
"reportageW2C-017_MAT.txt",-0.594895906543179,-0.272142365936305,-1.31605362797461,0.0429632055644706,0.243520571390863,"reportageW2C-017_MAT.txt","reportage","reportage","written"
"reportageW2C-018_MAT.txt",-0.484939360870426,1.9762515369266,-1.88239145831023,0.169983029948917,0.787871657115516,"reportageW2C-018_MAT.txt","reportage","reportage","written"
"reportageW2C-019_MAT.txt",-0.857951923996247,0.433797346124515,-1.13012370542563,-0.0357685258577247,0.686255071390165,"reportageW2C-019_MAT.txt","reportage","reportage","written"
"reportageW2C-020_MAT.txt",-0.846383643172996,-0.158270829810465,-0.681757254673666,0.0924523969883287,2.16724574084585,"reportageW2C-020_MAT.txt","reportage","reportage","written"
"scripted-brdcastnS2B-001_MAT.txt",0.111664844399241,0.474798126527564,-1.90726958968025,-0.753979205491903,-0.757731403025839,"scripted-brdcastnS2B-001_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcastnS2B-002_MAT.txt",-0.492531430703198,-0.335836683283923,-1.76942440842303,-1.54459149043957,-1.04110183980858,"scripted-brdcastnS2B-002_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcastnS2B-003_MAT.txt",0.261782252751028,1.22012056516754,-2.25609062609765,0.00868102890350977,0.137570414930814,"scripted-brdcastnS2B-003_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcastnS2B-004_MAT.txt",-0.278075516573349,0.880848877597733,-1.64959226654275,-1.10770044955508,-0.538988943705173,"scripted-brdcastnS2B-004_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcastnS2B-005_MAT.txt",-0.186696537665567,0.496230908124707,-1.49649839012043,-0.807030656355862,-0.772193907570989,"scripted-brdcastnS2B-005_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcastnS2B-006_MAT.txt",-0.281208714315875,0.0509342181748392,-1.03647964852503,-1.1101493119235,-0.798337621101777,"scripted-brdcastnS2B-006_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcastnS2B-007_MAT.txt",-0.0227187885941062,-0.33896023377258,-0.737222511092989,-1.23942577210384,-0.440576190162913,"scripted-brdcastnS2B-007_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcastnS2B-008_MAT.txt",0.281405811689859,2.39355310543161,-2.27517359115962,-0.335174862546261,-0.781569903753366,"scripted-brdcastnS2B-008_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcastnS2B-009_MAT.txt",-0.0975456051435957,1.19060928188562,-1.83178923193595,-0.412804556775447,-0.571105538815892,"scripted-brdcastnS2B-009_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcastnS2B-010_MAT.txt",-0.450403817970288,-0.493822342411165,-1.21453189168951,-1.83828936601497,-0.883776534447742,"scripted-brdcastnS2B-010_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcastnS2B-011_MAT.txt",0.0270242016237215,1.20463910478503,-1.96170756635645,-0.095488887035392,0.673753402577342,"scripted-brdcastnS2B-011_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcastnS2B-012_MAT.txt",-0.367970474788742,0.631337275080231,-1.45681580216498,-1.00028235944264,-0.45468210836446,"scripted-brdcastnS2B-012_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcastnS2B-013_MAT.txt",-0.124409670615694,0.0909995215743477,-1.36780492147055,-1.79472732797098,-0.935068799602061,"scripted-brdcastnS2B-013_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcastnS2B-014_MAT.txt",-0.119742020332107,0.935311997493227,-1.21061860402002,0.0262311935930026,0.125646277677248,"scripted-brdcastnS2B-014_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcastnS2B-015_MAT.txt",-0.212316058970332,-0.33762171323623,-0.803817237059606,-1.43511254748936,0.289572234967206,"scripted-brdcastnS2B-015_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcastnS2B-016_MAT.txt",-0.213356046818747,1.2699437547413,-1.91078508227602,-0.467656594577106,-0.270945149303252,"scripted-brdcastnS2B-016_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcastnS2B-017_MAT.txt",-0.259981683579661,0.563295859844275,-1.10562205714623,-1.10156176285805,-0.155472771123717,"scripted-brdcastnS2B-017_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcastnS2B-018_MAT.txt",-0.431740259500466,0.356006753789477,-0.551373905473498,-1.37423838495976,-0.166630969838585,"scripted-brdcastnS2B-018_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcastnS2B-019_MAT.txt",-0.56804264150037,-0.213466869968344,-1.6301417664267,-2.23774225330296,-0.632907941452694,"scripted-brdcastnS2B-019_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcastnS2B-020_MAT.txt",-0.880072174478965,-0.665358440254954,-1.84681062437494,-2.04320458082021,-1.13578134738664,"scripted-brdcastnS2B-020_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-021_MAT.txt",-0.119955725077179,-0.596320473182822,-0.374501115650343,0.833513633985178,-0.121661164171383,"scripted-brdcasttS2B-021_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-022_MAT.txt",-0.485228539025165,1.68046272325633,-0.983404953047204,0.982448406722282,-0.975350333469561,"scripted-brdcasttS2B-022_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-023_MAT.txt",-0.0531578410889074,2.05004354774503,-1.21466604548585,0.89413052960681,-0.481603031031622,"scripted-brdcasttS2B-023_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-024_MAT.txt",-0.190319430222793,1.27497822163879,-0.393332891252257,0.880071778303939,-0.685058297088554,"scripted-brdcasttS2B-024_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-025_MAT.txt",0.274001132610255,2.83174042025576,-1.12699331535849,1.25450387321916,-0.722620649134871,"scripted-brdcasttS2B-025_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-026_MAT.txt",0.148550389843743,1.04901377725625,-0.897435610964747,1.93327273826361,1.25709630765488,"scripted-brdcasttS2B-026_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-027_MAT.txt",-0.809632460707404,0.106896809233634,0.025701194821457,0.792822122411471,-0.0481186352752768,"scripted-brdcasttS2B-027_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-028_MAT.txt",-0.239358072980072,-0.900039704737281,1.47389209559338,-0.201439265832046,-0.132937792216399,"scripted-brdcasttS2B-028_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-029_MAT.txt",0.238608254106602,1.64536830155048,-0.628624321516589,-0.666172764564376,-1.07088800055361,"scripted-brdcasttS2B-029_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-030_MAT.txt",-0.626814916390187,0.145676977229829,-0.619233867718533,0.207977747996269,-0.351007446664025,"scripted-brdcasttS2B-030_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-031_MAT.txt",-0.17112948804818,-0.222908540040511,-0.87781731689552,-0.115768773307224,-1.03326123581779,"scripted-brdcasttS2B-031_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-032_MAT.txt",-0.648315110657512,-0.684165992201929,-0.0876368650154021,-0.282776090657492,-0.617437149356844,"scripted-brdcasttS2B-032_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-033_MAT.txt",-0.361181226888614,-1.05183407890768,-0.820605391234757,0.898229253571584,-0.26398821641881,"scripted-brdcasttS2B-033_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-034_MAT.txt",-0.368553344942339,-0.729998917006285,-0.721525245428571,0.594204049039498,-0.746629775702655,"scripted-brdcasttS2B-034_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-035_MAT.txt",-1.08653662856804,-0.433028190914968,0.41477001517269,0.468632958373102,1.1566055323125,"scripted-brdcasttS2B-035_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-036_MAT.txt",-0.412642985952642,0.262961374310077,-0.449465036107023,0.174594553565793,-0.373922587189584,"scripted-brdcasttS2B-036_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-037_MAT.txt",-0.681176936849275,-0.542786978721202,-1.0150822338614,-0.66278192783202,-1.12106517054909,"scripted-brdcasttS2B-037_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-038_MAT.txt",-0.634988496729692,-0.866651059881721,-0.498733333626931,0.0793730978236617,-0.460990328040303,"scripted-brdcasttS2B-038_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-039_MAT.txt",-0.504018513723126,-0.397504169984152,0.174458105181517,0.307926799883402,-0.096011711171182,"scripted-brdcasttS2B-039_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-brdcasttS2B-040_MAT.txt",-0.547093588373724,-0.746185320042889,-0.259534438947682,-0.00188237389773824,-0.542942014526445,"scripted-brdcasttS2B-040_MAT.txt","scripted broadcast","scripted","spoken"
"scripted-nonbrdcastS2B-041_MAT.txt",-0.275326143195222,0.330687429523695,-0.706309612403344,0.533438272923388,0.569500090833997,"scripted-nonbrdcastS2B-041_MAT.txt","scripted non-broadcast","scripted","spoken"
